geo,agr_inp,unit,value
SK03,ACS_INET,LSU,159210
SK04,ACS_INET,LSU,124460
AT,MAC_LSM,EUR,3946215460
AT11,MAC_LSM,EUR,64198470
AT12,MAC_LSM,EUR,1036460610
AT13,MAC_LSM,EUR,
AT21,MAC_LSM,EUR,252994160
AT22,MAC_LSM,EUR,778239470
AT31,MAC_LSM,EUR,1344529760
AT32,MAC_LSM,EUR,199346970
AT33,MAC_LSM,EUR,186453670
AT34,MAC_LSM,EUR,81900990
BE,MAC_LSM,EUR,4892040260
BE10,MAC_LSM,EUR,
BE21,MAC_LSM,EUR,865613730
BE22,MAC_LSM,EUR,358141820
BE23,MAC_LSM,EUR,775382190
BE24,MAC_LSM,EUR,185419780
BE25,MAC_LSM,EUR,1528375110
BE31,MAC_LSM,EUR,61897840
BE32,MAC_LSM,EUR,341753300
BE33,MAC_LSM,EUR,303468910
BE34,MAC_LSM,EUR,219134810
BE35,MAC_LSM,EUR,252323470
CY,MAC_LSM,EUR,344083380
CY00,MAC_LSM,EUR,344083380
CZ,MAC_LSM,EUR,3461632210
CZ01,MAC_LSM,EUR,6581480
CZ02,MAC_LSM,EUR,570963170
CZ03,MAC_LSM,EUR,676401660
CZ04,MAC_LSM,EUR,112129500
CZ05,MAC_LSM,EUR,654670220
CZ06,MAC_LSM,EUR,908050350
CZ07,MAC_LSM,EUR,386520510
CZ08,MAC_LSM,EUR,146315310
DE,MAC_LSM,EUR,30029806150
DE11,MAC_LSM,EUR,799657220
DE12,MAC_LSM,EUR,164309050
DE13,MAC_LSM,EUR,316734970
DE14,MAC_LSM,EUR,843581750
DE21,MAC_LSM,EUR,1371957830
DE22,MAC_LSM,EUR,1049573010
DE23,MAC_LSM,EUR,773606970
DE24,MAC_LSM,EUR,457078880
DE25,MAC_LSM,EUR,612129570
DE26,MAC_LSM,EUR,299092990
DE27,MAC_LSM,EUR,1044676290
DE30,MAC_LSM,EUR,358020
DE40,MAC_LSM,EUR,
DE50,MAC_LSM,EUR,12288920
DE60,MAC_LSM,EUR,9361500
DE71,MAC_LSM,EUR,212383250
DE72,MAC_LSM,EUR,204327850
DE73,MAC_LSM,EUR,444232870
DE80,MAC_LSM,EUR,
DE91,MAC_LSM,EUR,250495170
DE92,MAC_LSM,EUR,
DE93,MAC_LSM,EUR,1984484870
DE94,MAC_LSM,EUR,5067293060
DEA1,MAC_LSM,EUR,649344250
DEA2,MAC_LSM,EUR,380157740
DEA3,MAC_LSM,EUR,
DEA4,MAC_LSM,EUR,881031750
DEA5,MAC_LSM,EUR,584448080
DEB1,MAC_LSM,EUR,188843770
DEB2,MAC_LSM,EUR,246845120
DEB3,MAC_LSM,EUR,105568780
DEC0,MAC_LSM,EUR,62253680
DED2,MAC_LSM,EUR,499107030
DED4,MAC_LSM,EUR,594864550
DED5,MAC_LSM,EUR,283440180
DEE0,MAC_LSM,EUR,1258440910
DEF0,MAC_LSM,EUR,1961596130
DEG0,MAC_LSM,EUR,954996820
DK,MAC_LSM,EUR,7826865730
DK01,MAC_LSM,EUR,176581720
DK02,MAC_LSM,EUR,652476280
DK03,MAC_LSM,EUR,2652059850
DK04,MAC_LSM,EUR,2538336230
DK05,MAC_LSM,EUR,1807411650
EE,MAC_LSM,EUR,558171480
EE00,MAC_LSM,EUR,558171480
FI,MAC_LSM,EUR,1810041770
FI19,MAC_LSM,EUR,684388090
FI1B,MAC_LSM,EUR,44893540
FI1C,MAC_LSM,EUR,333304600
FI1D,MAC_LSM,EUR,741720810
FI20,MAC_LSM,EUR,5734730
FR,MAC_LSM,EUR,28705905460
FR10,MAC_LSM,EUR,79953860
FRB0,MAC_LSM,EUR,958563530
FRC1,MAC_LSM,EUR,1143441190
FRC2,MAC_LSM,EUR,922327140
FRD1,MAC_LSM,EUR,2046101320
FRD2,MAC_LSM,EUR,894053730
FRE1,MAC_LSM,EUR,1420347020
FRE2,MAC_LSM,EUR,900334330
FRF1,MAC_LSM,EUR,433506630
FRF2,MAC_LSM,EUR,869903070
FRF3,MAC_LSM,EUR,1121442750
FRG0,MAC_LSM,EUR,4586351000
FRH0,MAC_LSM,EUR,6173489670
FRI1,MAC_LSM,EUR,1096028740
FRI2,MAC_LSM,EUR,637431610
FRI3,MAC_LSM,EUR,1199224800
FRJ1,MAC_LSM,EUR,170378720
FRJ2,MAC_LSM,EUR,1373218520
FRK1,MAC_LSM,EUR,1140226080
FRK2,MAC_LSM,EUR,1291190190
FRL0,MAC_LSM,EUR,99617590
FRM0,MAC_LSM,EUR,11942710
FRY1,MAC_LSM,EUR,11854980
FRY2,MAC_LSM,EUR,15136940
FRY3,MAC_LSM,EUR,
FRY4,MAC_LSM,EUR,105947430
FRY5,MAC_LSM,EUR,
HR,MAC_LSM,EUR,824775560
HR02,MAC_LSM,EUR,543865920
HR03,MAC_LSM,EUR,57240190
HR05,MAC_LSM,EUR,5418730
HR06,MAC_LSM,EUR,218250730
HU,MAC_LSM,EUR,3357236840
HU11,MAC_LSM,EUR,
HU12,MAC_LSM,EUR,
HU21,MAC_LSM,EUR,421434220
HU22,MAC_LSM,EUR,460809710
HU23,MAC_LSM,EUR,505883520
HU31,MAC_LSM,EUR,242518350
HU32,MAC_LSM,EUR,814920630
HU33,MAC_LSM,EUR,748102930
LU,MAC_LSM,EUR,305958700
LU00,MAC_LSM,EUR,305958700
LV,MAC_LSM,EUR,554415590
LV00,MAC_LSM,EUR,554415590
MT,MAC_LSM,EUR,40682230
MT00,MAC_LSM,EUR,40682230
NL,MAC_LSM,EUR,13147034890
NL11,MAC_LSM,EUR,683705710
NL12,MAC_LSM,EUR,1446341230
NL13,MAC_LSM,EUR,777296230
NL21,MAC_LSM,EUR,1887896900
NL22,MAC_LSM,EUR,2211219610
NL23,MAC_LSM,EUR,334265500
NL32,MAC_LSM,EUR,416446160
NL34,MAC_LSM,EUR,209748520
NL35,MAC_LSM,EUR,514339330
NL36,MAC_LSM,EUR,413734710
NL41,MAC_LSM,EUR,3172572010
NL42,MAC_LSM,EUR,1079468980
NO,MAC_LSM,EUR,1770961530
NO02,MAC_LSM,EUR,366692250
NO06,MAC_LSM,EUR,385684300
NO07,MAC_LSM,EUR,124548710
NO08,MAC_LSM,EUR,194279520
NO09,MAC_LSM,EUR,125537620
NO0A,MAC_LSM,EUR,574219120
PT,MAC_LSM,EUR,2006427310
PT11,MAC_LSM,EUR,347613020
PT15,MAC_LSM,EUR,3378870
PT19,MAC_LSM,EUR,410560510
PT1A,MAC_LSM,EUR,25247890
PT1B,MAC_LSM,EUR,61693450
PT1C,MAC_LSM,EUR,392336310
PT1D,MAC_LSM,EUR,535052750
PT20,MAC_LSM,EUR,230544500
RO,MAC_LSM,EUR,2285778160
RO11,MAC_LSM,EUR,407379220
RO12,MAC_LSM,EUR,544273330
RO21,MAC_LSM,EUR,354785660
RO22,MAC_LSM,EUR,255098870
RO31,MAC_LSM,EUR,243484100
RO32,MAC_LSM,EUR,3219070
RO41,MAC_LSM,EUR,159687670
RO42,MAC_LSM,EUR,317850240
SE,MAC_LSM,EUR,3976512530
SE11,MAC_LSM,EUR,54157230
SE12,MAC_LSM,EUR,800690210
SE21,MAC_LSM,EUR,924302420
SE22,MAC_LSM,EUR,763358560
SE23,MAC_LSM,EUR,968636450
SE31,MAC_LSM,EUR,223574070
SE32,MAC_LSM,EUR,117699100
SE33,MAC_LSM,EUR,124094480
SK,MAC_LSM,EUR,689250390
SK01,MAC_LSM,EUR,49853510
SK02,MAC_LSM,EUR,348555260
SK03,MAC_LSM,EUR,145057880
SK04,MAC_LSM,EUR,145783740
AT,MAC_LSM,HA,1202120
AT11,MAC_LSM,HA,27840
AT12,MAC_LSM,HA,325720
AT13,MAC_LSM,HA,640
AT21,MAC_LSM,HA,117090
AT22,MAC_LSM,HA,186150
AT31,MAC_LSM,HA,327320
AT32,MAC_LSM,HA,80310
AT33,MAC_LSM,HA,104260
AT34,MAC_LSM,HA,32790
BE,MAC_LSM,HA,552960
BE10,MAC_LSM,HA,
BE21,MAC_LSM,HA,49690
BE22,MAC_LSM,HA,34310
BE23,MAC_LSM,HA,74480
BE24,MAC_LSM,HA,28110
BE25,MAC_LSM,HA,95190
BE31,MAC_LSM,HA,13710
BE32,MAC_LSM,HA,69590
BE33,MAC_LSM,HA,65840
BE34,MAC_LSM,HA,64930
BE35,MAC_LSM,HA,56900
CY,MAC_LSM,HA,15840
CY00,MAC_LSM,HA,15840
CZ,MAC_LSM,HA,1591950
CZ01,MAC_LSM,HA,2740
CZ02,MAC_LSM,HA,212450
CZ03,MAC_LSM,HA,366710
CZ04,MAC_LSM,HA,68630
CZ05,MAC_LSM,HA,284150
CZ06,MAC_LSM,HA,367590
CZ07,MAC_LSM,HA,199610
CZ08,MAC_LSM,HA,90070
DE,MAC_LSM,HA,7805610
DE11,MAC_LSM,HA,223100
DE12,MAC_LSM,HA,66870
DE13,MAC_LSM,HA,119040
DE14,MAC_LSM,HA,230410
DE21,MAC_LSM,HA,341340
DE22,MAC_LSM,HA,244200
DE23,MAC_LSM,HA,212360
DE24,MAC_LSM,HA,170620
DE25,MAC_LSM,HA,181700
DE26,MAC_LSM,HA,119320
DE27,MAC_LSM,HA,261140
DE30,MAC_LSM,HA,510
DE40,MAC_LSM,HA,577480
DE50,MAC_LSM,HA,4200
DE60,MAC_LSM,HA,4230
DE71,MAC_LSM,HA,83400
DE72,MAC_LSM,HA,92770
DE73,MAC_LSM,HA,165000
DE80,MAC_LSM,HA,472990
DE91,MAC_LSM,HA,92090
DE92,MAC_LSM,HA,210780
DE93,MAC_LSM,HA,457220
DE94,MAC_LSM,HA,677570
DEA1,MAC_LSM,HA,99800
DEA2,MAC_LSM,HA,105280
DEA3,MAC_LSM,HA,285610
DEA4,MAC_LSM,HA,173490
DEA5,MAC_LSM,HA,141850
DEB1,MAC_LSM,HA,89090
DEB2,MAC_LSM,HA,90870
DEB3,MAC_LSM,HA,44260
DEC0,MAC_LSM,HA,31820
DED2,MAC_LSM,HA,186240
DED4,MAC_LSM,HA,195000
DED5,MAC_LSM,HA,92530
DEE0,MAC_LSM,HA,394690
DEF0,MAC_LSM,HA,510250
DEG0,MAC_LSM,HA,356520
DK,MAC_LSM,HA,1234540
DK01,MAC_LSM,HA,41030
DK02,MAC_LSM,HA,126300
DK03,MAC_LSM,HA,413930
DK04,MAC_LSM,HA,387230
DK05,MAC_LSM,HA,266050
EE,MAC_LSM,HA,304460
EE00,MAC_LSM,HA,304460
FI,MAC_LSM,HA,697330
FI19,MAC_LSM,HA,235830
FI1B,MAC_LSM,HA,20630
FI1C,MAC_LSM,HA,121130
FI1D,MAC_LSM,HA,316370
FI20,MAC_LSM,HA,3350
FR,MAC_LSM,HA,11275920
FR10,MAC_LSM,HA,27840
FRB0,MAC_LSM,HA,507890
FRC1,MAC_LSM,HA,866490
FRC2,MAC_LSM,HA,458420
FRD1,MAC_LSM,HA,706200
FRD2,MAC_LSM,HA,284470
FRE1,MAC_LSM,HA,322360
FRE2,MAC_LSM,HA,295470
FRF1,MAC_LSM,HA,109310
FRF2,MAC_LSM,HA,412330
FRF3,MAC_LSM,HA,641810
FRG0,MAC_LSM,HA,1367110
FRH0,MAC_LSM,HA,1102380
FRI1,MAC_LSM,HA,364830
FRI2,MAC_LSM,HA,500200
FRI3,MAC_LSM,HA,529810
FRJ1,MAC_LSM,HA,232450
FRJ2,MAC_LSM,HA,899590
FRK1,MAC_LSM,HA,823650
FRK2,MAC_LSM,HA,613620
FRL0,MAC_LSM,HA,188830
FRM0,MAC_LSM,HA,11190
FRY1,MAC_LSM,HA,310
FRY2,MAC_LSM,HA,1030
FRY3,MAC_LSM,HA,2510
FRY4,MAC_LSM,HA,5830
FRY5,MAC_LSM,HA,
HR,MAC_LSM,HA,306150
HR02,MAC_LSM,HA,192130
HR03,MAC_LSM,HA,52950
HR05,MAC_LSM,HA,1780
HR06,MAC_LSM,HA,59300
HU,MAC_LSM,HA,1311860
HU11,MAC_LSM,HA,
HU12,MAC_LSM,HA,74890
HU21,MAC_LSM,HA,157810
HU22,MAC_LSM,HA,159970
HU23,MAC_LSM,HA,179200
HU31,MAC_LSM,HA,149110
HU32,MAC_LSM,HA,282670
HU33,MAC_LSM,HA,307130
LU,MAC_LSM,HA,95100
LU00,MAC_LSM,HA,95100
LV,MAC_LSM,HA,343800
LV00,MAC_LSM,HA,343800
MT,MAC_LSM,HA,450
MT00,MAC_LSM,HA,450
NL,MAC_LSM,HA,912550
NL11,MAC_LSM,HA,67790
NL12,MAC_LSM,HA,156730
NL13,MAC_LSM,HA,72390
NL21,MAC_LSM,HA,136910
NL22,MAC_LSM,HA,136870
NL23,MAC_LSM,HA,20740
NL32,MAC_LSM,HA,49520
NL34,MAC_LSM,HA,18640
NL35,MAC_LSM,HA,45830
NL36,MAC_LSM,HA,47170
NL41,MAC_LSM,HA,121930
NL42,MAC_LSM,HA,38030
NO,MAC_LSM,HA,363350
NO02,MAC_LSM,HA,75370
NO06,MAC_LSM,HA,68770
NO07,MAC_LSM,HA,38330
NO08,MAC_LSM,HA,45720
NO09,MAC_LSM,HA,30510
NO0A,MAC_LSM,HA,104650
PT,MAC_LSM,HA,558550
PT11,MAC_LSM,HA,28030
PT15,MAC_LSM,HA,1590
PT19,MAC_LSM,HA,29530
PT1A,MAC_LSM,HA,1740
PT1B,MAC_LSM,HA,12590
PT1C,MAC_LSM,HA,414440
PT1D,MAC_LSM,HA,42180
PT20,MAC_LSM,HA,28440
RO,MAC_LSM,HA,1027960
RO11,MAC_LSM,HA,212910
RO12,MAC_LSM,HA,273000
RO21,MAC_LSM,HA,167120
RO22,MAC_LSM,HA,112110
RO31,MAC_LSM,HA,102220
RO32,MAC_LSM,HA,1600
RO41,MAC_LSM,HA,63120
RO42,MAC_LSM,HA,95890
SE,MAC_LSM,HA,1417830
SE11,MAC_LSM,HA,34570
SE12,MAC_LSM,HA,302770
SE21,MAC_LSM,HA,326140
SE22,MAC_LSM,HA,195400
SE23,MAC_LSM,HA,310150
SE31,MAC_LSM,HA,125680
SE32,MAC_LSM,HA,66360
SE33,MAC_LSM,HA,56750
SK,MAC_LSM,HA,436930
SK01,MAC_LSM,HA,20330
SK02,MAC_LSM,HA,179760
SK03,MAC_LSM,HA,107480
SK04,MAC_LSM,HA,129370
AT,MAC_LSM,HLD,39400
AT11,MAC_LSM,HLD,460
AT12,MAC_LSM,HLD,9190
AT13,MAC_LSM,HLD,5
AT21,MAC_LSM,HLD,4230
AT22,MAC_LSM,HLD,7480
AT31,MAC_LSM,HLD,11270
AT32,MAC_LSM,HLD,2470
AT33,MAC_LSM,HLD,3400
AT34,MAC_LSM,HLD,900
BE,MAC_LSM,HLD,10010
BE10,MAC_LSM,HLD,5
BE21,MAC_LSM,HLD,1210
BE22,MAC_LSM,HLD,730
BE23,MAC_LSM,HLD,1760
BE24,MAC_LSM,HLD,490
BE25,MAC_LSM,HLD,2650
BE31,MAC_LSM,HLD,150
BE32,MAC_LSM,HLD,930
BE33,MAC_LSM,HLD,880
BE34,MAC_LSM,HLD,640
BE35,MAC_LSM,HLD,580
CY,MAC_LSM,HLD,440
CY00,MAC_LSM,HLD,440
CZ,MAC_LSM,HLD,2790
CZ01,MAC_LSM,HLD,20
CZ02,MAC_LSM,HLD,380
CZ03,MAC_LSM,HLD,640
CZ04,MAC_LSM,HLD,180
CZ05,MAC_LSM,HLD,540
CZ06,MAC_LSM,HLD,640
CZ07,MAC_LSM,HLD,220
CZ08,MAC_LSM,HLD,170
DE,MAC_LSM,HLD,77850
DE11,MAC_LSM,HLD,2990
DE12,MAC_LSM,HLD,720
DE13,MAC_LSM,HLD,1810
DE14,MAC_LSM,HLD,3080
DE21,MAC_LSM,HLD,7050
DE22,MAC_LSM,HLD,4470
DE23,MAC_LSM,HLD,3480
DE24,MAC_LSM,HLD,2130
DE25,MAC_LSM,HLD,2550
DE26,MAC_LSM,HLD,1360
DE27,MAC_LSM,HLD,4760
DE30,MAC_LSM,HLD,10
DE40,MAC_LSM,HLD,1100
DE50,MAC_LSM,HLD,40
DE60,MAC_LSM,HLD,40
DE71,MAC_LSM,HLD,1030
DE72,MAC_LSM,HLD,970
DE73,MAC_LSM,HLD,2090
DE80,MAC_LSM,HLD,1010
DE91,MAC_LSM,HLD,850
DE92,MAC_LSM,HLD,1800
DE93,MAC_LSM,HLD,3590
DE94,MAC_LSM,HLD,8180
DEA1,MAC_LSM,HLD,1560
DEA2,MAC_LSM,HLD,1300
DEA3,MAC_LSM,HLD,5860
DEA4,MAC_LSM,HLD,2730
DEA5,MAC_LSM,HLD,2240
DEB1,MAC_LSM,HLD,840
DEB2,MAC_LSM,HLD,820
DEB3,MAC_LSM,HLD,480
DEC0,MAC_LSM,HLD,270
DED2,MAC_LSM,HLD,420
DED4,MAC_LSM,HLD,580
DED5,MAC_LSM,HLD,220
DEE0,MAC_LSM,HLD,780
DEF0,MAC_LSM,HLD,3930
DEG0,MAC_LSM,HLD,690
DK,MAC_LSM,HLD,7430
DK01,MAC_LSM,HLD,370
DK02,MAC_LSM,HLD,880
DK03,MAC_LSM,HLD,2330
DK04,MAC_LSM,HLD,2280
DK05,MAC_LSM,HLD,1580
EE,MAC_LSM,HLD,1240
EE00,MAC_LSM,HLD,1240
FI,MAC_LSM,HLD,6310
FI19,MAC_LSM,HLD,2230
FI1B,MAC_LSM,HLD,160
FI1C,MAC_LSM,HLD,1000
FI1D,MAC_LSM,HLD,2880
FI20,MAC_LSM,HLD,40
FR,MAC_LSM,HLD,89670
FR10,MAC_LSM,HLD,210
FRB0,MAC_LSM,HLD,3050
FRC1,MAC_LSM,HLD,4730
FRC2,MAC_LSM,HLD,3190
FRD1,MAC_LSM,HLD,6230
FRD2,MAC_LSM,HLD,2130
FRE1,MAC_LSM,HLD,3340
FRE2,MAC_LSM,HLD,2100
FRF1,MAC_LSM,HLD,1120
FRF2,MAC_LSM,HLD,2050
FRF3,MAC_LSM,HLD,3370
FRG0,MAC_LSM,HLD,11160
FRH0,MAC_LSM,HLD,12510
FRI1,MAC_LSM,HLD,4700
FRI2,MAC_LSM,HLD,3470
FRI3,MAC_LSM,HLD,3710
FRJ1,MAC_LSM,HLD,1440
FRJ2,MAC_LSM,HLD,7690
FRK1,MAC_LSM,HLD,6110
FRK2,MAC_LSM,HLD,5860
FRL0,MAC_LSM,HLD,780
FRM0,MAC_LSM,HLD,120
FRY1,MAC_LSM,HLD,60
FRY2,MAC_LSM,HLD,80
FRY3,MAC_LSM,HLD,20
FRY4,MAC_LSM,HLD,420
FRY5,MAC_LSM,HLD,5
HR,MAC_LSM,HLD,17400
HR02,MAC_LSM,HLD,9670
HR03,MAC_LSM,HLD,2530
HR05,MAC_LSM,HLD,130
HR06,MAC_LSM,HLD,5070
HU,MAC_LSM,HLD,26100
HU11,MAC_LSM,HLD,10
HU12,MAC_LSM,HLD,1740
HU21,MAC_LSM,HLD,2920
HU22,MAC_LSM,HLD,2780
HU23,MAC_LSM,HLD,3740
HU31,MAC_LSM,HLD,2100
HU32,MAC_LSM,HLD,5790
HU33,MAC_LSM,HLD,7000
LU,MAC_LSM,HLD,850
LU00,MAC_LSM,HLD,850
LV,MAC_LSM,HLD,2530
LV00,MAC_LSM,HLD,2530
MT,MAC_LSM,HLD,280
MT00,MAC_LSM,HLD,280
NL,MAC_LSM,HLD,18430
NL11,MAC_LSM,HLD,850
NL12,MAC_LSM,HLD,2140
NL13,MAC_LSM,HLD,1050
NL21,MAC_LSM,HLD,3220
NL22,MAC_LSM,HLD,3560
NL23,MAC_LSM,HLD,330
NL32,MAC_LSM,HLD,750
NL34,MAC_LSM,HLD,300
NL35,MAC_LSM,HLD,1000
NL36,MAC_LSM,HLD,810
NL41,MAC_LSM,HLD,3440
NL42,MAC_LSM,HLD,980
NO,MAC_LSM,HLD,9920
NO02,MAC_LSM,HLD,1870
NO06,MAC_LSM,HLD,1550
NO07,MAC_LSM,HLD,840
NO08,MAC_LSM,HLD,920
NO09,MAC_LSM,HLD,870
NO0A,MAC_LSM,HLD,3870
PT,MAC_LSM,HLD,4900
PT11,MAC_LSM,HLD,1430
PT15,MAC_LSM,HLD,10
PT19,MAC_LSM,HLD,1280
PT1A,MAC_LSM,HLD,50
PT1B,MAC_LSM,HLD,60
PT1C,MAC_LSM,HLD,940
PT1D,MAC_LSM,HLD,610
PT20,MAC_LSM,HLD,520
RO,MAC_LSM,HLD,69570
RO11,MAC_LSM,HLD,12310
RO12,MAC_LSM,HLD,11920
RO21,MAC_LSM,HLD,7330
RO22,MAC_LSM,HLD,3080
RO31,MAC_LSM,HLD,8220
RO32,MAC_LSM,HLD,70
RO41,MAC_LSM,HLD,23860
RO42,MAC_LSM,HLD,2790
SE,MAC_LSM,HLD,14180
SE11,MAC_LSM,HLD,500
SE12,MAC_LSM,HLD,2650
SE21,MAC_LSM,HLD,3000
SE22,MAC_LSM,HLD,2070
SE23,MAC_LSM,HLD,3290
SE31,MAC_LSM,HLD,1330
SE32,MAC_LSM,HLD,780
SE33,MAC_LSM,HLD,560
SK,MAC_LSM,HLD,500
SK01,MAC_LSM,HLD,20
SK02,MAC_LSM,HLD,160
SK03,MAC_LSM,HLD,140
SK04,MAC_LSM,HLD,180
AT,MAC_LSM,LSU,1786730
AT11,MAC_LSM,LSU,24640
AT12,MAC_LSM,LSU,453310
AT13,MAC_LSM,LSU,40
AT21,MAC_LSM,LSU,132090
AT22,MAC_LSM,LSU,377600
AT31,MAC_LSM,LSU,615600
AT32,MAC_LSM,LSU,76310
AT33,MAC_LSM,LSU,75530
AT34,MAC_LSM,LSU,31620
BE,MAC_LSM,LSU,2657810
BE10,MAC_LSM,LSU,
BE21,MAC_LSM,LSU,486950
BE22,MAC_LSM,LSU,170200
BE23,MAC_LSM,LSU,402060
BE24,MAC_LSM,LSU,84880
BE25,MAC_LSM,LSU,951490
BE31,MAC_LSM,LSU,21590
BE32,MAC_LSM,LSU,154580
BE33,MAC_LSM,LSU,138430
BE34,MAC_LSM,LSU,124130
BE35,MAC_LSM,LSU,123490
CY,MAC_LSM,LSU,151310
CY00,MAC_LSM,LSU,151310
CZ,MAC_LSM,LSU,1192700
CZ01,MAC_LSM,LSU,3770
CZ02,MAC_LSM,LSU,236640
CZ03,MAC_LSM,LSU,228460
CZ04,MAC_LSM,LSU,49630
CZ05,MAC_LSM,LSU,235910
CZ06,MAC_LSM,LSU,287590
CZ07,MAC_LSM,LSU,100610
CZ08,MAC_LSM,LSU,50090
DE,MAC_LSM,LSU,13324740
DE11,MAC_LSM,LSU,365030
DE12,MAC_LSM,LSU,58920
DE13,MAC_LSM,LSU,127250
DE14,MAC_LSM,LSU,360960
DE21,MAC_LSM,LSU,574780
DE22,MAC_LSM,LSU,511290
DE23,MAC_LSM,LSU,323840
DE24,MAC_LSM,LSU,167510
DE25,MAC_LSM,LSU,265120
DE26,MAC_LSM,LSU,115280
DE27,MAC_LSM,LSU,456220
DE30,MAC_LSM,LSU,
DE40,MAC_LSM,LSU,445410
DE50,MAC_LSM,LSU,
DE60,MAC_LSM,LSU,3140
DE71,MAC_LSM,LSU,79000
DE72,MAC_LSM,LSU,83640
DE73,MAC_LSM,LSU,195410
DE80,MAC_LSM,LSU,464540
DE91,MAC_LSM,LSU,67800
DE92,MAC_LSM,LSU,383070
DE93,MAC_LSM,LSU,794360
DE94,MAC_LSM,LSU,2728490
DEA1,MAC_LSM,LSU,269450
DEA2,MAC_LSM,LSU,145580
DEA3,MAC_LSM,LSU,1244750
DEA4,MAC_LSM,LSU,486460
DEA5,MAC_LSM,LSU,285070
DEB1,MAC_LSM,LSU,73050
DEB2,MAC_LSM,LSU,101260
DEB3,MAC_LSM,LSU,37760
DEC0,MAC_LSM,LSU,25550
DED2,MAC_LSM,LSU,153290
DED4,MAC_LSM,LSU,185420
DED5,MAC_LSM,LSU,95340
DEE0,MAC_LSM,LSU,481910
DEF0,MAC_LSM,LSU,850130
DEG0,MAC_LSM,LSU,313430
DK,MAC_LSM,LSU,3289480
DK01,MAC_LSM,LSU,71610
DK02,MAC_LSM,LSU,282570
DK03,MAC_LSM,LSU,1061380
DK04,MAC_LSM,LSU,1090260
DK05,MAC_LSM,LSU,783660
EE,MAC_LSM,LSU,232180
EE00,MAC_LSM,LSU,232180
FI,MAC_LSM,LSU,774160
FI19,MAC_LSM,LSU,321130
FI1B,MAC_LSM,LSU,17700
FI1C,MAC_LSM,LSU,166800
FI1D,MAC_LSM,LSU,265260
FI20,MAC_LSM,LSU,3270
FR,MAC_LSM,LSU,15957870
FR10,MAC_LSM,LSU,31970
FRB0,MAC_LSM,LSU,486450
FRC1,MAC_LSM,LSU,749720
FRC2,MAC_LSM,LSU,414880
FRD1,MAC_LSM,LSU,1067730
FRD2,MAC_LSM,LSU,361460
FRE1,MAC_LSM,LSU,568190
FRE2,MAC_LSM,LSU,311910
FRF1,MAC_LSM,LSU,201240
FRF2,MAC_LSM,LSU,392040
FRF3,MAC_LSM,LSU,529780
FRG0,MAC_LSM,LSU,2731880
FRH0,MAC_LSM,LSU,3792690
FRI1,MAC_LSM,LSU,547360
FRI2,MAC_LSM,LSU,538100
FRI3,MAC_LSM,LSU,674840
FRJ1,MAC_LSM,LSU,113800
FRJ2,MAC_LSM,LSU,793510
FRK1,MAC_LSM,LSU,840010
FRK2,MAC_LSM,LSU,676990
FRL0,MAC_LSM,LSU,61270
FRM0,MAC_LSM,LSU,4720
FRY1,MAC_LSM,LSU,4300
FRY2,MAC_LSM,LSU,5780
FRY3,MAC_LSM,LSU,
FRY4,MAC_LSM,LSU,53860
FRY5,MAC_LSM,LSU,
HR,MAC_LSM,LSU,419310
HR02,MAC_LSM,LSU,261120
HR03,MAC_LSM,LSU,31670
HR05,MAC_LSM,LSU,3210
HR06,MAC_LSM,LSU,123300
HU,MAC_LSM,LSU,1712500
HU11,MAC_LSM,LSU,
HU12,MAC_LSM,LSU,
HU21,MAC_LSM,LSU,208250
HU22,MAC_LSM,LSU,215950
HU23,MAC_LSM,LSU,258160
HU31,MAC_LSM,LSU,113260
HU32,MAC_LSM,LSU,456180
HU33,MAC_LSM,LSU,392990
LU,MAC_LSM,LSU,134670
LU00,MAC_LSM,LSU,134670
LV,MAC_LSM,LSU,267800
LV00,MAC_LSM,LSU,267800
MT,MAC_LSM,LSU,22410
MT00,MAC_LSM,LSU,22410
NL,MAC_LSM,LSU,5433720
NL11,MAC_LSM,LSU,221510
NL12,MAC_LSM,LSU,443700
NL13,MAC_LSM,LSU,246780
NL21,MAC_LSM,LSU,774220
NL22,MAC_LSM,LSU,1014230
NL23,MAC_LSM,LSU,99340
NL32,MAC_LSM,LSU,113960
NL34,MAC_LSM,LSU,72020
NL35,MAC_LSM,LSU,189680
NL36,MAC_LSM,LSU,122160
NL41,MAC_LSM,LSU,1562310
NL42,MAC_LSM,LSU,573810
NO,MAC_LSM,LSU,726010
NO02,MAC_LSM,LSU,145230
NO06,MAC_LSM,LSU,147280
NO07,MAC_LSM,LSU,51020
NO08,MAC_LSM,LSU,79080
NO09,MAC_LSM,LSU,56810
NO0A,MAC_LSM,LSU,246590
PT,MAC_LSM,LSU,1347360
PT11,MAC_LSM,LSU,154020
PT15,MAC_LSM,LSU,2260
PT19,MAC_LSM,LSU,356920
PT1A,MAC_LSM,LSU,16260
PT1B,MAC_LSM,LSU,38590
PT1C,MAC_LSM,LSU,260290
PT1D,MAC_LSM,LSU,442030
PT20,MAC_LSM,LSU,77000
RO,MAC_LSM,LSU,1493920
RO11,MAC_LSM,LSU,255190
RO12,MAC_LSM,LSU,354420
RO21,MAC_LSM,LSU,227340
RO22,MAC_LSM,LSU,182520
RO31,MAC_LSM,LSU,161420
RO32,MAC_LSM,LSU,1860
RO41,MAC_LSM,LSU,94180
