DATAFLOW,LAST UPDATE,freq,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2018,59.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2019,62.08,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2020,62.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2021,75.01,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2022,73.62,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2023,77.81,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2024,81.16,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EL,2025,82.70,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2003,11.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2004,15.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2005,17.48,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2006,20.13,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2007,23.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2008,27.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2009,30.50,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2010,32.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2011,39.76,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2012,44.51,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2013,48.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2014,54.89,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2015,61.75,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2016,64.67,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2017,70.27,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2018,75.53,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2019,84.83,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2020,89.10,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2021,92.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2022,92.90,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2023,94.33,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2024,95.42,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,ES,2025,95.19,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2002,23.19,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2003,27.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2004,32.97,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2005,38.77,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2006,38.41,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2007,45.04,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2008,48.63,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2009,54.70,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2010,59.80,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2011,61.34,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2012,65.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2013,71.22,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2014,71.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2015,73.19,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2016,77.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2017,79.96,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU15,2018,82.55,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2004,29.52,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2005,34.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2006,35.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2007,41.73,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2008,45.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2009,51.75,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU25,2010,56.65,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2004,29.18,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2005,34.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2006,34.49,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2007,40.45,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2008,44.14,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2009,50.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2010,55.13,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2011,57.04,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2012,61.24,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2013,67.04,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2014,67.85,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2015,69.50,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2016,73.91,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2017,76.59,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2007,2018,79.61,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2007,39.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2008,43.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2009,49.57,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2010,54.23,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2011,56.01,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2012,60.12,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2013,63.93,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2014,66.84,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2015,68.64,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2016,72.85,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2017,75.33,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2018,78.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2019,81.70,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2020,83.55,e,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2021,85.09,b,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2022,85.93,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2023,86.95,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2024,89.04,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU27_2020,2025,90.17,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2007,40.27,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2008,43.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2009,50.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2010,54.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2011,56.87,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2012,61.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2013,66.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2014,67.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2015,69.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2016,73.81,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2017,76.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2018,79.53,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,EU28,2019,82.66,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2002,27.64,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2003,30.23,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2004,33.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2005,34.76,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2006,45.30,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2007,51.05,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2008,52.76,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2009,62.61,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2010,66.52,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2011,72.13,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2012,77.55,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2013,80.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2014,81.25,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2015,81.61,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2016,84.19,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2017,88.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2018,89.53,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2019,90.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2020,92.40,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2021,93.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2022,95.88,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2023,94.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2024,95.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FI,2025,96.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2002,10.18,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2003,13.66,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2004,20.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2006,24.97,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2007,38.75,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2008,43.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2009,51.36,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2010,57.69,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2011,55.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2012,63.58,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2013,66.18,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2014,67.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2015,66.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2016,73.51,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2017,73.76,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2018,77.91,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2019,81.61,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2021,86.01,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2022,86.33,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2023,87.08,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2024,89.73,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,FR,2025,89.81,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2007,12.49,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2008,19.34,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2009,22.16,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2010,20.47,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2011,28.79,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2012,30.58,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2013,30.94,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2014,31.30,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2015,35.08,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2016,39.25,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2017,32.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2018,49.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2019,43.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2020,64.09,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2021,62.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2022,64.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2023,69.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2024,74.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HR,2025,71.80,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2004,3.99,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2005,11.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2006,16.83,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2007,20.02,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2008,23.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2009,29.91,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2010,32.47,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2011,37.38,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2012,40.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2013,44.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2014,47.61,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2015,52.60,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2016,59.96,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2017,65.76,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2018,66.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2019,71.25,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2020,73.73,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2021,81.05,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2022,80.09,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2023,83.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2024,89.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,HU,2025,89.55,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2003,15.16,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2004,16.18,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2005,21.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2006,21.88,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2007,30.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2008,32.16,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2009,35.52,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2010,42.26,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2011,51.45,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2012,55.23,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2013,54.48,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2014,56.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2015,59.87,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2016,65.77,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2017,65.39,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2018,71.75,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2019,74.64,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2020,88.39,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2021,93.14,b,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2022,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2023,77.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2024,68.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IE,2025,79.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2004,45.12,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2005,54.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2006,55.93,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2007,58.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2008,72.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2009,75.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2010,70.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2011,82.57,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2012,86.30,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2013,92.09,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2014,90.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2017,95.12,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2018,97.67,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2019,93.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2020,96.48,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IS,2021,96.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2002,11.02,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2003,22.36,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2004,21.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2005,20.85,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2006,20.95,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2007,24.45,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2008,27.67,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2009,34.13,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1,IT,2010,38.94,,
