DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2009,71.99,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2010,76.70,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2011,81.93,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2012,81.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2013,83.81,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2014,81.50,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2016,88.05,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2017,87.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2018,90.77,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2019,90.42,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2020,93.40,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2021,96.89,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2022,91.71,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2023,94.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2024,95.42,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,AT34,2025,96.76,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2018,69.19,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2019,72.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2020,72.84,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2021,75.49,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2023,81.55,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2024,84.19,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BA,2025,88.22,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2006,53.96,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2007,60.16,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2008,63.63,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2009,67.44,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2010,72.74,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2011,76.51,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2012,77.71,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2013,80.05,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2014,82.80,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2015,81.83,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2016,84.79,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2017,85.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2018,87.27,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2019,89.73,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2020,90.86,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2021,91.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2022,94.44,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2023,94.48,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2024,94.62,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE,2025,94.68,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2008,59.93,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2009,61.11,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2010,68.69,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2011,74.51,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2012,78.51,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2013,78.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2014,80.08,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2015,80.34,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2016,88.02,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2017,85.27,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2018,87.78,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2019,88.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2020,89.52,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2021,93.00,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2022,95.76,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2023,95.01,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2024,96.11,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE1,2025,92.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2008,59.93,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2009,61.11,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2010,68.69,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2011,74.51,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2012,78.51,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2013,78.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2014,80.08,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2015,80.34,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2016,88.02,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2017,85.27,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2018,87.78,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2019,88.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2020,89.52,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2021,93.00,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2022,95.76,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2023,95.01,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2024,96.11,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE10,2025,92.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2008,68.67,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2009,72.68,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2010,77.47,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2011,78.77,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2012,80.49,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2013,82.78,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2014,86.07,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2015,84.00,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2016,86.41,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2017,88.01,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2018,88.99,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2019,91.70,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2020,92.03,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2021,93.32,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2022,95.30,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2023,95.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2024,95.87,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE2,2025,95.52,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2008,68.67,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2009,72.65,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2010,76.95,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2011,78.08,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2012,80.44,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2013,85.77,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2014,85.95,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2015,83.60,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2016,86.40,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2017,88.61,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2018,89.42,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2019,92.85,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2020,90.75,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2021,92.72,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2022,96.79,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2023,96.06,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2024,95.79,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE21,2025,96.70,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2008,70.53,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2009,72.74,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2010,79.47,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2011,82.13,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2012,82.09,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2013,83.23,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2014,88.95,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2015,85.06,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2016,88.02,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2017,89.86,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2018,89.46,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2019,92.94,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2020,91.83,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2021,92.93,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2022,96.34,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2023,94.24,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2024,96.95,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE22,2025,94.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2008,70.59,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2009,73.04,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2010,75.77,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2011,77.21,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2012,81.18,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2013,82.61,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2014,86.05,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2015,83.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2016,87.16,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2017,86.02,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2018,88.24,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2019,89.20,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2020,93.22,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2021,92.54,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2022,94.27,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2023,93.92,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2024,97.18,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE23,2025,95.69,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2008,71.97,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2009,72.20,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2010,81.48,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2011,82.06,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2012,82.73,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2013,82.59,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2014,87.24,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2015,87.58,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2016,87.32,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2017,88.51,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2018,89.99,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2019,93.53,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2020,94.21,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2021,96.11,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2022,94.48,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2023,98.68,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2024,95.04,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE24,2025,95.64,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2008,61.94,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2009,72.67,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2010,75.32,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2011,76.43,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2012,76.50,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2013,78.28,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2014,83.18,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2015,81.67,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2016,83.47,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2017,87.80,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2018,88.00,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2019,90.49,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2020,90.63,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2021,92.84,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2022,94.54,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2023,92.86,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2024,94.13,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE25,2025,93.71,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2008,56.20,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2009,60.60,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2010,65.99,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2011,73.31,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2012,72.61,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2013,76.06,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2014,78.13,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2015,78.58,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2016,80.79,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2017,82.65,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2018,84.08,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2019,86.60,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2020,89.31,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2021,89.26,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2022,92.45,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2023,93.20,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2024,91.96,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE3,2025,94.18,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2008,66.87,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2009,75.91,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2010,76.60,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2011,82.94,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2012,87.58,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2013,83.83,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2014,86.98,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2015,84.70,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2016,88.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2017,88.68,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2018,88.92,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2019,90.96,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2020,95.91,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2021,95.81,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2022,97.68,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2023,94.05,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2024,95.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE31,2025,96.37,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2008,51.23,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2009,58.34,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2010,63.66,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2011,74.18,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2012,67.25,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2013,72.14,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2014,74.46,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2015,77.01,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2016,75.42,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2017,78.94,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2018,82.15,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2019,83.46,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2020,87.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2021,88.17,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2022,91.74,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2023,93.73,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2024,91.45,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE32,2025,94.94,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2008,57.33,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2009,56.58,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2010,64.75,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2011,66.52,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2012,72.10,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2013,76.93,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2014,77.39,,
ESTAT:ISOC_R_IACC_H(1.0),25/06/26 23:00:00,A,PC_HH,BE33,2015,77.91,,
